Created At Date,Payment Plan Name,Product Sub Category,Product Type,Currency Name,Product Price,Deposit,Daily Top Up,Loan Duration,Total Top Ups,Brand,Masterbrand,Model,Plan Type,Product Category,Variant,Mart Payment Plan ID,Payment Plan Status,Month,Year
2020-05-13 00:00:00,MK 6 v5,M-KOPA 6,Lights,KES,20749,2499,50,365,18250,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1607,Closed,May,2020
2020-05-13 00:00:00,"M-KOPA 6000 (32"") v11 LD LR",M-KOPA 6000,Solar TV,KES,89499,8499,135,600,81000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1612,Closed,May,2020
2020-05-13 00:00:00,"MK 6000 32"" TV Zuku v8",M-KOPA 6000 Zuku,Solar TV,KES,109499,10499,165,600,99000,M-KOPA,Solar,M-KOPA 6000 Zuku,Acquisition,MK TV,"32"" TV",1613,Closed,May,2020
2020-05-13 00:00:00,"MK 600 24"" TV v7 LD Rev B",M-KOPA 600,Solar TV,KES,65499,5499,100,600,60000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1608,Closed,May,2020
2020-05-15 00:00:00,MK 6 v6,M-KOPA 6,Lights,KES,20749,2499,50,365,18250,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1627,Closed,May,2020
2020-05-15 00:00:00,"MK 6000 32"" TV v13 HD",M-KOPA 6000,Solar TV,KES,77999,10499,135,500,67500,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1630,Closed,May,2020
2020-05-15 00:00:00,"MK 600 24"" TV v9 HD",M-KOPA 600,Solar TV,KES,57499,7499,125,400,50000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1628,Closed,May,2020
2020-05-15 00:00:00,"MK 6000 32"" TV v12 LD",M-KOPA 6000,Solar TV,KES,89499,8499,135,600,81000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1629,Closed,May,2020
2020-06-18 00:00:00,"MK +6000 32"" TV v15 GT Rev C",M-KOPA +6000,Solar TV,KES,78999,2499,85,900,76500,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1657,Closed,Jun,2020
2020-06-18 00:00:00,"MK 6000 32"" TV v13 HD Rev C",M-KOPA 6000,Solar TV,KES,77999,10499,135,500,67500,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1652,Closed,Jun,2020
2020-06-18 00:00:00,"MK +6000 32"" TV Zuku v12 GT Rev C",M-KOPA +6000 Zuku,Solar TV,KES,100999,3499,150,650,97500,M-KOPA,Solar,M-KOPA +6000 Zuku,Upgrade,MK TV,"32"" TV",1655,Closed,Jun,2020
2020-06-18 00:00:00,"MK +6000 32"" TV v11 ZD GT Rev C",M-KOPA +6000,Solar TV,KES,75000,0,125,600,75000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1656,Closed,Jun,2020
2020-06-18 00:00:00,"MK 6000 32"" TV Zuku v8 Rev C",M-KOPA 6000 Zuku,Solar TV,KES,109499,10499,165,600,99000,M-KOPA,Solar,M-KOPA 6000 Zuku,Acquisition,MK TV,"32"" TV",1653,Closed,Jun,2020
2020-06-18 00:00:00,"MK +6000 32"" TV v9 Rev C",M-KOPA +6000,Solar TV,KES,78999,2499,85,900,76500,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1659,Closed,Jun,2020
2020-06-18 00:00:00,"MK 6000 32"" TV v12 LD Rev C",M-KOPA 6000,Solar TV,KES,89499,8499,135,600,81000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1651,Closed,Jun,2020
2020-06-18 00:00:00,"MK +6000 32"" TV Zuku v10 Rev C",M-KOPA +6000 Zuku,Solar TV,KES,100999,3499,150,650,97500,M-KOPA,Solar,M-KOPA +6000 Zuku,Upgrade,MK TV,"32"" TV",1654,Closed,Jun,2020
2020-06-18 00:00:00,"MK +6000 32"" TV v3 ZD Rev C",M-KOPA +6000,Solar TV,KES,75000,0,125,600,75000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1658,Closed,Jun,2020
2020-06-24 00:00:00,"MK 6000 32"" TV v2 Staff",M-KOPA 6000,Solar TV,KES,43999,3999,100,400,40000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1667,Active,Jun,2020
2020-06-24 00:00:00,MK +6 v2,M-KOPA +6,Lights,KES,18250,0,50,365,18250,M-KOPA,Solar,M-KOPA +6,Upgrade,MK Classic,4 lights,1668,Closed,Jun,2020
2020-06-24 00:00:00,"MK 600 24"" TV v2 Staff",M-KOPA 600,Solar TV,KES,30999,2999,80,350,28000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1666,Closed,Jun,2020
2020-06-24 00:00:00,MK 6 v4 Staff,M-KOPA 6,Lights,KES,11999,1499,50,210,10500,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1665,Active,Jun,2020
2020-06-25 00:00:00,MK +6 v3 GT,M-KOPA +6,Lights,KES,18250,0,50,365,18250,M-KOPA,Solar,M-KOPA +6,Upgrade,MK Classic,4 lights,1673,Closed,Jun,2020
2020-07-27 00:00:00,"MK 600 (32"" S-GRID TV) v5 F&F",M-KOPA 600 Grid,Grid TV,KES,49499,5499,100,440,44000,M-KOPA,Solar,M-KOPA 600 Grid,Acquisition,MK TV,"24"" TV",1683,Closed,Jul,2020
2020-07-27 00:00:00,"MK 6000 (32"" W-Grid TV) v4 F&F",M-KOPA 6000 Grid,Grid TV,KES,49499,5499,100,440,44000,M-KOPA,Solar,M-KOPA 6000 Grid,Acquisition,MK TV,"32"" TV",1682,Closed,Jul,2020
2020-08-05 00:00:00,"MK 6000 32"" TV v14 LD",M-KOPA 6000,Solar TV,KES,89999,8999,135,600,81000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1687,Closed,Aug,2020
2020-08-05 00:00:00,MK 6 v7,M-KOPA 6,Lights,KES,21249,2999,50,365,18250,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1686,Closed,Aug,2020
2020-08-05 00:00:00,"MK +600 24"" TV v19",M-KOPA +600,Solar TV,KES,54000,0,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1689,Closed,Aug,2020
2020-08-05 00:00:00,"MK 600 24"" TV v10 LD",M-KOPA 600,Solar TV,KES,65999,5999,100,600,60000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1688,Closed,Aug,2020
2020-08-07 00:00:00,"MK 600 24"" TV Zuku v9",M-KOPA 600 Zuku,Solar TV,KES,85999,7999,130,600,78000,M-KOPA,Solar,M-KOPA 600 Zuku,Acquisition,MK TV,"24"" TV",1692,Closed,Aug,2020
2020-08-07 00:00:00,"MK 6000 32"" TV Zuku v9",M-KOPA 6000 Zuku,Solar TV,KES,109999,10999,165,600,99000,M-KOPA,Solar,M-KOPA 6000 Zuku,Acquisition,MK TV,"32"" TV",1693,Closed,Aug,2020
2020-08-09 00:00:00,"MK 600 24"" TV v11 HD",M-KOPA 600,Solar TV,KES,57999,7999,125,400,50000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1694,Closed,Aug,2020
2020-08-09 00:00:00,"MK 6000 32"" TV v15 HD",M-KOPA 6000,Solar TV,KES,78499,10999,135,500,67500,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1695,Closed,Aug,2020
2020-08-09 00:00:00,M-KOPA Fridge v19 100L,M-KOPA Fridge 100L,Fridge,KES,126999,11499,165,700,115500,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1696,Closed,Aug,2020
2020-08-11 00:00:00,MK Fridge v20 100L,M-KOPA Fridge 100L,Fridge,KES,126499,10999,165,700,115500,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1697,Closed,Aug,2020
2020-08-14 00:00:00,"MK +600 24"" TV v20 2nd TV",M-KOPA +600,Solar TV,KES,45000,0,125,360,45000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1705,Closed,Aug,2020
2020-08-14 00:00:00,"MK +600 24"" TV v22 D-Series",M-KOPA +600,Solar TV,KES,56500,2500,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1707,Closed,Aug,2020
2020-08-14 00:00:00,"MK +6000 32"" TV v11",M-KOPA +6000,Solar TV,KES,78999,2499,85,900,76500,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1709,Closed,Aug,2020
2020-08-14 00:00:00,"MK +600 24"" TV v21 Early Upgrade",M-KOPA +600,Solar TV,KES,55500,1500,60,900,54000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",1706,Closed,Aug,2020
2020-08-14 00:00:00,"MK +6000 32"" TV v10 ZD",M-KOPA +6000,Solar TV,KES,75000,0,125,600,75000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",1708,Closed,Aug,2020
2020-08-18 00:00:00,MK 6 Cash v8,M-KOPA 6,Lights,KES,12000,11999,1,1,1,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1712,Closed,Aug,2020
2020-08-18 00:00:00,"MK +600 Zuku 24"" TV v11",M-KOPA +600 Zuku,Solar TV,KES,81000,0,90,900,81000,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1713,Closed,Aug,2020
2020-08-18 00:00:00,"MK +600 Zuku 24"" TV v12 D-Series",M-KOPA +600 Zuku,Solar TV,KES,84500,3500,90,900,81000,M-KOPA,Solar,M-KOPA +600 Zuku,Upgrade,MK TV,"24"" TV",1714,Closed,Aug,2020
2020-09-22 00:00:00,"MK 6000 32"" TV Zuku v10",M-KOPA 6000 Zuku,Solar TV,KES,109499,10499,165,600,99000,M-KOPA,Solar,M-KOPA 6000 Zuku,Acquisition,MK TV,"32"" TV",1737,Closed,Sep,2020
2020-09-22 00:00:00,"MK 6000 32"" TV v16 HD",M-KOPA 6000,Solar TV,KES,77999,10499,135,500,67500,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1736,Closed,Sep,2020
2020-09-23 00:00:00,"MK 6000 32"" TV v15 LD",M-KOPA 6000,Solar TV,KES,89499,8499,135,600,81000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1738,Closed,Sep,2020
2020-09-29 00:00:00,"MK +600 (32""S-Grid TV) v1",M-KOPA +600 Grid,Grid TV,KES,63000,0,70,900,63000,M-KOPA,Solar,M-KOPA +600 Grid,Upgrade,MK TV,"24"" TV",1746,Closed,Sep,2020
2020-10-13 00:00:00,MK 6 v8,M-KOPA 6,Lights,KES,22499,2499,50,400,20000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,1759,Closed,Oct,2020
2020-11-05 00:00:00,MK Fridge v21 100L,M-KOPA Fridge 100L,Fridge,KES,98999,7999,130,700,91000,M-KOPA,Solar,M-KOPA Fridge 100L,Acquisition,MK Fridge,100L Fridge,1780,Closed,Nov,2020
2020-11-24 00:00:00,"MK 6000 32"" TV Zuku v11",M-KOPA 6000 Zuku,Solar TV,KES,108999,9999,165,600,99000,M-KOPA,Solar,M-KOPA 6000 Zuku,Acquisition,MK TV,"32"" TV",1796,Closed,Nov,2020
2020-11-24 00:00:00,"MK 6000 32"" TV v17 LD",M-KOPA 6000,Solar TV,KES,88999,7999,135,600,81000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1795,Closed,Nov,2020
2021-01-04 00:00:00,M-KOPA +500 Silverbill v1,M-KOPA +500,Solar TV,KES,1,0,1,1,1,M-KOPA,Solar,M-KOPA +500,Upgrade,MK TV,"24"" TV",1827,Active,Jan,2021
2021-01-07 00:00:00,"MK 6000 (32""Backup TV) v5",M-KOPA 6000 Grid,Grid TV,KES,81999,6999,125,600,75000,M-KOPA,Solar,M-KOPA 6000 Grid,Acquisition,MK TV,"32"" TV",1831,Closed,Jan,2021
2021-01-25 00:00:00,"MK 6000 (32""Backup TV) Cash",M-KOPA 6000 Grid,Grid TV,KES,55000,54999,1,1,1,M-KOPA,Solar,M-KOPA 6000 Grid,Acquisition,MK TV,"32"" TV",1840,Closed,Jan,2021
2021-01-27 00:00:00,"MK 6000 32"" TV v18 LD",M-KOPA 6000,Solar TV,KES,91999,7999,140,600,84000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",1843,Closed,Jan,2021
2021-01-27 00:00:00,"MK 600 24"" TV v12 LD",M-KOPA 600,Solar TV,KES,71499,5499,110,600,66000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1844,Closed,Jan,2021
2021-01-28 00:00:00,"MK 600 24"" TV Zuku v10",M-KOPA 600 Zuku,Solar TV,KES,91499,7499,140,600,84000,M-KOPA,Solar,M-KOPA 600 Zuku,Acquisition,MK TV,"24"" TV",1848,Closed,Jan,2021
2021-01-28 00:00:00,"MK 6000 32"" TV Zuku v12",M-KOPA 6000 Zuku,Solar TV,KES,111999,9999,170,600,102000,M-KOPA,Solar,M-KOPA 6000 Zuku,Acquisition,MK TV,"32"" TV",1849,Closed,Jan,2021
2021-02-26 00:00:00,"MK 60k (32""TV) & Fridge F&F v1",M-KOPA 6000 Grid,Grid TV,KES,154999,14999,200,700,140000,M-KOPA,Solar,M-KOPA 6000 Grid,Acquisition,MK TV,"32"" TV",1882,Closed,Feb,2021
2021-02-26 00:00:00,"MK 6000 (32""Backup TV) Staff v6",M-KOPA 6000 Grid,Grid TV,KES,59999,4999,100,550,55000,M-KOPA,Solar,M-KOPA 6000 Grid,Acquisition,MK TV,"32"" TV",1881,Active,Feb,2021
2021-03-04 00:00:00,"MK 600 24"" TV v13",M-KOPA 600,Solar TV,KES,65999,5999,100,600,60000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1901,Closed,Mar,2021
2021-03-04 00:00:00,"MK +6000 (32""Backup TV)  v7",M-KOPA +6000 Grid,Grid TV,KES,67500,0,75,900,67500,M-KOPA,Solar,M-KOPA +6000 Grid,Upgrade,MK TV,"32"" TV",1904,Closed,Mar,2021
2021-03-16 00:00:00,"MK 600 24"" TV Micro Biz v1",M-KOPA 600,Solar TV,KES,77499,8499,115,600,69000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",1920,Closed,Mar,2021
2021-05-11 00:00:00,"MK 6000 (32""Backup TV) v8",M-KOPA 6000 Grid,Grid TV,KES,75999,6999,115,600,69000,M-KOPA,Solar,M-KOPA 6000 Grid,Acquisition,MK TV,"32"" TV",2030,Closed,May,2021
2021-07-06 00:00:00,"MK 60K (2*80W Panel) 32""TV & Fridge v2",M-KOPA 60000,Solar TV,KES,189999,14999,250,700,175000,M-KOPA,Solar,M-KOPA 60000,Acquisition,MK TV,"32"" TV",2197,Active,Jul,2021
2021-07-06 00:00:00,"MK 60K (160W Panel) 32""TV & Fridge v3",M-KOPA 60000,Solar TV,KES,189999,14999,250,700,175000,M-KOPA,Solar,M-KOPA 60000,Acquisition,MK TV,"32"" TV",2198,Active,Jul,2021
2021-07-30 00:00:00,"MK 6000 32"" TV  v19",M-KOPA 6000,Solar TV,KES,95499,8499,145,600,87000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",2254,Closed,Jul,2021
2021-07-30 00:00:00,"MK 6000 (32""Backup TV) v9",M-KOPA 6000 Grid,Grid TV,KES,85499,7499,130,600,78000,M-KOPA,Solar,M-KOPA 6000 Grid,Acquisition,MK TV,"32"" TV",2252,Active,Jul,2021
2021-07-30 00:00:00,"MK 600 24"" TV  v15",M-KOPA 600,Solar TV,KES,66999,6999,100,600,60000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",2253,Closed,Jul,2021
2021-07-31 00:00:00,"MK +600 24"" TV 2nd TV v23",M-KOPA +600,Solar TV,KES,60999,2499,65,900,58500,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",2256,Closed,Jul,2021
2021-07-31 00:00:00,"MK +6000 32"" TV ZD v12",M-KOPA +6000,Solar TV,KES,76999,1999,125,600,75000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",2259,Closed,Jul,2021
2021-07-31 00:00:00,"MK +6000 32"" TV v13",M-KOPA +6000,Solar TV,KES,80999,4499,85,900,76500,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",2260,Closed,Jul,2021
2021-07-31 00:00:00,"MK +600 24"" TV D-Series v25",M-KOPA +600,Solar TV,KES,62999,4499,65,900,58500,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",2258,Closed,Jul,2021
2021-07-31 00:00:00,"MK +600 24"" TV Early Upgrade v24",M-KOPA +600,Solar TV,KES,61999,3499,65,900,58500,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",2257,Closed,Jul,2021
2021-08-02 00:00:00,"MK +6000 (32""Backup TV) v7",M-KOPA +6000 Grid,Grid TV,KES,76499,4499,80,900,72000,M-KOPA,Solar,M-KOPA +6000 Grid,Upgrade,MK TV,"32"" TV",2261,Closed,Aug,2021
2021-08-02 00:00:00,"MK 600 24"" TV Phone Micro-Biz v2",M-KOPA 600,Solar TV,KES,94499,7499,145,600,87000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",2278,Closed,Aug,2021
2021-08-18 00:00:00,"MK 60K (80W Panel) 32""TV & Fridge v4",M-KOPA 60000,Solar TV,KES,189999,14999,250,700,175000,M-KOPA,Solar,M-KOPA 60000,Acquisition,MK TV,"32"" TV",2326,Active,Aug,2021
2021-08-26 00:00:00,"MK 600 24"" TV Phone Micro-Biz v3",M-KOPA 600,Solar TV,KES,73799,4799,115,600,69000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",2335,Closed,Aug,2021
2021-09-02 00:00:00,MK 600 TV 24” TV Micro Biz v4,M-KOPA 600,Solar TV,KES,76499,7499,115,600,69000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",2337,Closed,Sep,2021
2021-10-08 00:00:00,MK +600 (24' TV) Legacy Silverbil v1,M-KOPA +600,Solar TV,KES,15000,2500,50,250,12500,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",2379,Closed,Oct,2021
2021-10-08 00:00:00,MK +600 (24' TV) Legacy Others v1,M-KOPA +600,Solar TV,KES,15000,2500,50,250,12500,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",2380,Closed,Oct,2021
2021-11-09 00:00:00,"MK +600 24"" TV solar legacy v26",M-KOPA +600,Solar TV,KES,60999,2499,65,900,58500,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",2481,Closed,Nov,2021
2021-11-19 00:00:00,"MK 6000 KP 32"" TV  v1",M-KOPA 6000,Solar TV,KES,98399,8499,145,620,89900,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",2512,Closed,Nov,2021
2022-02-01 00:00:00,"MK 600 24"" TV  v16",M-KOPA 600,Solar TV,KES,66499,6499,100,600,60000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",2624,Closed,Feb,2022
2022-02-01 00:00:00,"MK 6000 32"" TV v20",M-KOPA 6000,Solar TV,KES,88999,7999,135,600,81000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",2623,Closed,Feb,2022
2022-02-01 00:00:00,MK 6 v9,M-KOPA 6,Lights,KES,21499,1499,50,400,20000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,2625,Closed,Feb,2022
2022-07-01 00:00:00,"MK 6000 32"" TV v21",M-KOPA 6000,Solar TV,KES,108399,6999,130,780,101400,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",3128,Closed,Jul,2022
2022-07-01 00:00:00,"MK +600 24"" TV v18",M-KOPA +600,Solar TV,KES,72999,999,80,900,72000,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",3130,Closed,Jul,2022
2022-07-01 00:00:00,MK +6 v11,M-KOPA +6,Lights,KES,30499,499,50,600,30000,M-KOPA,Solar,M-KOPA +6,Upgrade,MK Classic,4 lights,3129,Active,Jul,2022
2022-07-01 00:00:00,"MK 600 24"" TV v17",M-KOPA 600,Solar TV,KES,75999,5999,100,700,70000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",3127,Closed,Jul,2022
2022-07-01 00:00:00,"MK +6000 32"" TV v22",M-KOPA +6000,Solar TV,KES,91499,1499,100,900,90000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",3131,Closed,Jul,2022
2022-07-01 00:00:00,MK 6 v10,M-KOPA 6,Lights,KES,23999,999,50,460,23000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,3126,Active,Jul,2022
2022-08-29 00:00:00,"MK 6000 32"" TV v22",M-KOPA 6000,Solar TV,KES,116199,6999,130,840,109200,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",3309,Active,Aug,2022
2022-08-29 00:00:00,"MK 600 24"" TV v18",M-KOPA 600,Solar TV,KES,81999,5999,100,760,76000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",3308,Closed,Aug,2022
2022-09-06 00:00:00,"MK +600 24"" TV v27",M-KOPA +600,Solar TV,KES,74099,999,85,860,73100,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",3413,Closed,Sep,2022
2022-09-06 00:00:00,"MK +600 24"" TV v20",M-KOPA +600,Solar TV,KES,74099,999,85,860,73100,M-KOPA,Solar,M-KOPA +600,Upgrade,MK TV,"24"" TV",3415,Closed,Sep,2022
2022-09-06 00:00:00,"MK +6000 32"" TV v23",M-KOPA +6000,Solar TV,KES,93999,1999,100,920,92000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",3416,Closed,Sep,2022
2022-09-28 00:00:00,"MK 6000 32"" TV (BB) v1",M-KOPA 6000,Solar TV,KES,129299,7499,145,840,121800,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",3577,Active,Sep,2022
2022-10-14 00:00:00,"MK +6000 32"" TV (BB) v2",M-KOPA +6000,Solar TV,KES,117999,2999,125,920,115000,M-KOPA,Solar,M-KOPA +6000,Upgrade,MK TV,"32"" TV",3658,Closed,Oct,2022
2022-11-09 00:00:00,"MK 6000 32"" TV v23 Non Locking",M-KOPA 6000,Solar TV,KES,116199,6999,130,840,109200,M-KOPA,Solar,M-KOPA 6000,Upgrade,MK TV,"32"" TV",3736,Closed,Nov,2022
2022-11-18 00:00:00,"MK 600 24"" TV v19",M-KOPA 600,Solar TV,KES,74999,4999,100,700,70000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",3762,Closed,Nov,2022
2022-11-18 00:00:00,"MK 600 24"" TV v20",M-KOPA 600,Solar TV,KES,74999,4999,100,700,70000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",3763,Active,Nov,2022
2022-12-05 00:00:00,"MK 600 24"" TV v23 Non-Locking",M-KOPA 600,Solar TV,KES,81999,5999,100,760,76000,M-KOPA,Solar,M-KOPA 600,Upgrade,MK TV,"24"" TV",3917,Closed,Dec,2022
2023-01-31 00:00:00,"MK 6000 32"" TV (BB) v1 HRA",M-KOPA 6000,Solar TV,KES,130299,8499,145,840,121800,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",4021,Closed,Jan,2023
2023-01-31 00:00:00,"MK 6000 32"" TV v23 Non Locking HRA",M-KOPA 6000,Solar TV,KES,117199,7999,130,840,109200,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",4020,Closed,Jan,2023
2023-01-31 00:00:00,"MK 600 24"" TV v20 HRA",M-KOPA 600,Solar TV,KES,75499,5499,100,700,70000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",4024,Closed,Jan,2023
2023-01-31 00:00:00,"MK 600 24"" TV v23 Non-Locking HRA",M-KOPA 600,Solar TV,KES,82499,6499,100,760,76000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",4022,Closed,Jan,2023
2023-01-31 00:00:00,MK 6 v10 HRA,M-KOPA 6,Lights,KES,24499,1499,50,460,23000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,4023,Closed,Jan,2023
2023-01-31 00:00:00,"MK 6000 32"" TV v22 HRA",M-KOPA 6000,Solar TV,KES,117199,7999,130,840,109200,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",4025,Closed,Jan,2023
2023-02-08 00:00:00,"MK 6000 32"" TV v23 HRA",M-KOPA 6000,Solar TV,KES,116199,6999,130,840,109200,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",4085,Active,Feb,2023
2023-02-08 00:00:00,"MK 600 24"" TV v21 HRA",M-KOPA 600,Solar TV,KES,74999,4999,100,700,70000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",4083,Active,Feb,2023
2023-02-08 00:00:00,"MK 6000 32"" TV (BB) v2 HRA",M-KOPA 6000,Solar TV,KES,129299,7499,145,840,121800,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",4096,Active,Feb,2023
2023-02-08 00:00:00,"MK 6000 32"" TV v24 Non Locking HRA",M-KOPA 6000,Solar TV,KES,116199,6999,130,840,109200,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",4102,Closed,Feb,2023
2023-02-08 00:00:00,MK 6 v11 HRA,M-KOPA 6,Lights,KES,23999,999,50,460,23000,M-KOPA,Solar,M-KOPA 6,Acquisition,MK Classic,4 lights,4088,Active,Feb,2023
2023-02-08 00:00:00,"MK 600 24"" TV v24 Non-Locking HRA",M-KOPA 600,Solar TV,KES,81999,5999,100,760,76000,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",4077,Closed,Feb,2023
2023-04-20 00:00:00,"MK 6000C 32"" TV v3 Staff",M-KOPA 6000,Solar TV,KES,86499,6499,100,800,80000,M-KOPA,Solar,M-KOPA 6000,Acquisition,MK TV,"32"" TV",4318,New,Apr,2023
2023-04-20 00:00:00,"MK 600 24"" TV v21 Staff",M-KOPA 600,Solar TV,KES,64199,2999,90,680,61200,M-KOPA,Solar,M-KOPA 600,Acquisition,MK TV,"24"" TV",4319,Active,Apr,2023
